INTPTLAT,INTPTLONG
37.534466,-88.152955
37.424825,-88.365319
37.471918,-88.369385
41.025552,-90.858278
40.847065,-90.848412
40.751452,-91.066636
40.845294,-90.977884
40.674071,-91.078734
40.763282,-90.846316
40.948042,-90.936168
40.678486,-90.846304
40.938801,-90.836502
40.763786,-90.961347
40.674338,-90.96188
41.458279,-89.912538
41.280643,-90.261574
41.372549,-89.912293
41.455506,-90.037314
41.278912,-90.03066
41.28529,-90.135469
41.19419,-90.265705
41.452474,-90.369404
41.362902,-90.022296
41.447625,-90.272363
41.183842,-90.038489
41.455036,-90.14505
41.507122,-90.266497
41.273888,-89.919332
41.540175,-90.029774
41.288328,-90.395043
41.367957,-90.144603
41.367977,-90.260921
41.194391,-90.378626
41.529924,-90.144567
41.192232,-90.142356
41.369097,-90.376285
41.191907,-89.926094
41.540107,-89.916987
40.612359,-88.018564
40.623527,-87.855259
40.89178,-87.972641
40.899677,-87.58881
40.974347,-87.591155
40.7298,-87.708374
40.951062,-87.91513
40.823307,-87.589005
40.727227,-87.823083
40.831736,-88.006266
40.770443,-88.003328
40.530564,-87.822321
40.816201,-87.823241
40.52635,-88.054039
40.531359,-87.709621
40.901288,-87.737905
40.815897,-87.708488
40.630391,-87.713002
40.954942,-88.073655
40.699506,-87.969261
40.974741,-87.74011
40.528982,-87.93739
40.533376,-87.590402
40.7036,-88.072615
40.732621,-87.588552
40.632859,-87.592219
37.913394,-89.565782
37.730153,-89.209744
37.809498,-89.630076
37.815148,-89.195549
37.906945,-89.210521
37.746447,-89.560711
37.649362,-89.47287
37.824794,-89.544654
37.823809,-89.439574
37.636236,-89.210098
37.733483,-89.314786
37.905557,-89.421911
37.641493,-89.355521
37.725872,-89.436594
37.818193,-89.304201
37.905615,-89.31818
39.121973,-88.137842
38.900373,-88.105762
39.134831,-88.001705
39.128408,-88.2818
39.054008,-88.019889
39.019527,-88.311883
38.901181,-87.99968
38.899689,-88.206623
38.912703,-88.307006
39.005883,-88.182422
38.985246,-88.01033
38.16909,-89.092506
38.25642,-89.088114
38.346751,-89.094359
38.2547,-88.879877
38.17908,-88.982673
38.431289,-88.746674
38.432473,-88.867274
38.43013,-89.090116
38.256162,-88.983628
38.173688,-88.783352
38.338622,-88.862393
38.252717,-88.753559
38.428309,-88.973787
38.341136,-88.98038
38.162531,-88.873039
38.350649,-88.756268
38.983359,-90.320941
39.125219,-90.42967
39.134393,-90.194715
39.14769,-90.304677
39.048971,-90.308971
39.042629,-90.412103
39.049136,-90.190694
38.988989,-90.474591
39.133481,-90.54507
39.039982,-90.526073
39.212752,-90.192819
42.483751,-90.138858
42.240142,-89.949223
42.483711,-90.352343
42.237479,-90.154373
42.480539,-90.615088
42.413727,-90.375462
42.316327,-90.282331
42.421131,-90.274968
42.244141,-90.301291
42.463066,-90.535
42.433556,-89.952524
42.240746,-90.037547
42.442589,-90.447388
42.328435,-90.389124
42.41527,-90.043177
42.483711,-90.247438
42.328102,-90.04015
42.418248,-90.154494
42.48396,-90.443839
42.327441,-89.951335
42.483844,-90.027207
42.403509,-90.459524
42.328093,-90.159644
37.338945,-88.961435
37.466044,-88.873109
37.57753,-88.765429
37.362348,-88.977428
37.449283,-88.987583
37.545458,-89.009391
37.548098,-88.946486
37.394155,-88.767573
37.359189,-88.761733
37.589174,-88.948007
37.583488,-88.854888
37.528372,-88.766636
37.468763,-88.760689
37.553576,-88.878168
37.402237,-88.947755
37.377395,-88.854997
37.397863,-88.905279
41.768869,-88.31893
41.832188,-88.317202
41.763426,-88.537214
41.851906,-88.428527
42.024263,-88.545504
41.939594,-88.42804
42.110435,-88.301351
42.026101,-88.318221
41.88053,-88.323336
42.111508,-88.529546
41.84989,-88.549428
42.025179,-88.432931
42.108436,-88.412435
41.941538,-88.320977
41.768648,-88.431479
41.936186,-88.547545
41.07286,-87.785348
41.174314,-87.860972
41.158293,-88.181359
41.158928,-87.708567
41.107508,-87.85853
41.129456,-87.959119
41.251619,-87.838031
41.167706,-87.591527
41.055789,-88.191418
41.039414,-87.91562
41.065031,-87.591608
41.058126,-88.075515
41.24298,-87.95096
41.044581,-87.716264
41.161157,-88.069144
41.251996,-87.722465
41.263285,-87.590684
41.513344,-88.532398
41.688429,-88.438038
41.591743,-88.548885
41.58814,-88.430626
41.502993,-88.424193
41.678742,-88.537209
41.592293,-88.312602
41.675769,-88.317995
41.50478,-88.318946
40.839137,-90.378045
40.758004,-90.285852
41.026158,-90.150883
40.838685,-90.033943
40.949277,-90.327201
40.950217,-90.376564
40.844363,-90.156886
41.022884,-90.382615
40.75262,-90.396697
40.928647,-90.264565
41.091338,-90.03884
40.754624,-90.188307
41.107777,-90.266353
40.841544,-90.276757
40.93251,-90.151885
41.107552,-90.381068
40.746374,-90.056898
41.020063,-90.265672
40.929609,-90.040138
41.018861,-90.051877
41.107677,-90.155507
42.326441,-87.435976
42.464695,-88.113546
42.35225,-88.060872
42.452621,-87.814288
42.196029,-88.163307
42.19593,-88.062204
42.279306,-88.062779
42.37487,-88.163906
42.414486,-88.065372
42.284165,-87.945206
42.185968,-87.805939
42.453508,-87.948874
42.281246,-87.856594
42.197795,-87.945529
42.37298,-87.946482
42.282589,-88.166611
42.374797,-87.84882
42.195206,-87.857642
42.4599,-87.849737
41.584362,-88.764797
41.151368,-88.644306
41.248507,-88.661048
41.168754,-88.846365
41.421833,-88.810415
41.287529,-88.99128
41.411347,-89.10707
41.143623,-88.917234
41.592069,-88.880833
41.236382,-89.105758
41.302781,-88.771461
41.236955,-88.865449
41.499176,-88.875743
41.237564,-88.760245
40.970615,-88.989214
41.14828,-89.105162
41.321366,-89.08024
41.339522,-88.645553
41.575817,-89.100828
41.583979,-88.994419
41.409221,-88.643184
41.509222,-88.654211
41.595166,-88.65976
41.50232,-88.980946
41.059878,-88.989155
41.349065,-88.878917
41.153862,-88.760988
41.324388,-89.135016
41.148869,-89.009099
41.390002,-88.75383
41.500969,-88.759151
41.308331,-88.857921
41.491241,-89.11742
41.345599,-88.986337
41.214064,-88.993227
41.41818,-88.883113
41.412631,-88.991075
38.719328,-87.58219
38.813882,-87.695888
38.701015,-87.779684
38.698167,-87.855932
38.630602,-87.689822
38.732245,-87.694762
38.61369,-87.834654
38.798147,-87.842069
38.815852,-87.569636
41.843757,-88.989291
41.712848,-89.3427
41.866563,-89.22569
41.808815,-89.217082
41.673579,-89.109096
41.867715,-89.459416
41.620198,-89.466928
41.823864,-89.312766
41.62835,-89.574177
41.714986,-89.573905
41.719352,-89.231166
41.714743,-89.462891
41.620819,-89.337804
41.827614,-89.3744
41.788248,-89.572824
41.859648,-89.580218
41.839412,-89.107426
41.797379,-89.450988
41.620712,-89.225977
41.762998,-89.107899
41.757152,-88.988189
41.681813,-88.992045
40.970844,-88.765255
40.807035,-88.53315
40.644404,-88.517054
40.979347,-88.302836
40.795529,-88.292708
40.710612,-88.300974
41.072018,-88.408968
40.806954,-88.650249
40.968392,-88.634184
40.639012,-88.398761
40.71644,-88.410207
40.639556,-88.282037
40.709723,-88.530396
40.972775,-88.87336
40.885192,-88.873348
41.064247,-88.52797
41.064049,-88.761449
40.983052,-88.525214
40.881447,-88.520057
40.792055,-88.766599
40.795427,-88.413469
40.891675,-88.644863
41.063445,-88.877779
40.887097,-88.758091
41.067948,-88.305574
40.882201,-88.412514
40.885009,-88.300481
41.063477,-88.642357
40.971602,-88.407096
40.798011,-88.872346
40.098538,-89.202614
40.248843,-89.209746
40.088494,-89.433289
40.092833,-89.313112
40.094366,-89.548237
40.171698,-89.30153
39.988356,-89.423856
40.275688,-89.317343
40.01283,-89.536115
40.011597,-89.200186
39.939067,-89.199161
39.982791,-89.310562
40.182514,-89.20371
40.271827,-89.432165
40.270037,-89.545121
40.177606,-89.544232
40.181178,-89.433923
40.324056,-90.734728
40.593473,-90.857117
40.562722,-90.502835
40.404313,-90.721474
40.423812,-90.774887
40.315895,-90.502565
40.504131,-90.751787
40.504929,-90.843467
40.323492,-90.619942
40.323877,-90.855425
40.502723,-90.613492
40.470149,-90.683114
40.497494,-90.504097
40.407289,-90.49487
40.607424,-90.502907
40.588858,-90.731956
40.403965,-90.614515
40.419672,-90.858038
40.587043,-90.616951
42.454338,-88.535772
42.198067,-88.27594
42.455074,-88.216757
42.454845,-88.647756
42.199184,-88.537018
42.278276,-88.406841
42.368999,-88.649929
42.200283,-88.415605
42.374487,-88.404232
42.370163,-88.531814
42.454437,-88.413024
42.37176,-88.280357
42.291014,-88.642278
42.285225,-88.274353
42.455051,-88.296075
42.195646,-88.651532
42.291032,-88.525314
40.442621,-89.208559
40.529425,-88.516789
40.433412,-88.622749
40.335432,-88.514579
40.423732,-88.983504
40.475777,-88.969912
40.530354,-88.747642
40.43951,-88.510792
40.690425,-88.763511
40.595082,-88.516894
40.435948,-89.102425
40.543721,-89.210379
40.446182,-88.754738
40.35114,-88.870619
40.538289,-89.094546
40.337497,-88.744839
40.336973,-89.089313
40.717612,-88.890426
40.628319,-88.977712
40.620672,-88.625979
40.6269,-88.754538
40.524572,-88.627138
40.632349,-88.881663
40.333818,-89.220025
40.538387,-88.985281
40.445036,-88.86013
40.343036,-88.978429
40.53358,-88.862759
40.339486,-88.632817
40.600955,-89.098137
40.720535,-88.63182
40.005693,-89.086634
39.773178,-89.087481
39.846304,-88.958223
40.006434,-88.822296
39.841558,-89.091524
39.920027,-88.973379
39.918384,-89.086164
39.826737,-88.832808
40.011264,-88.962402
39.737305,-88.860091
39.87156,-89.169982
39.887047,-88.791021
39.691564,-89.083126
39.69753,-88.974514
39.779856,-88.974796
39.929648,-88.854518
39.397321,-90.101471
39.300058,-89.993866
39.045394,-90.094388
39.226362,-89.88311
39.027392,-89.982526
39.138003,-89.752703
39.304249,-89.869367
39.223987,-90.078157
39.046006,-89.860427
39.134555,-89.865595
39.457491,-89.756734
39.138143,-89.96462
39.227458,-89.751913
39.064955,-89.753074
39.391648,-89.756043
39.478695,-89.869661
39.47777,-89.981447
39.219571,-89.974668
39.477269,-90.09656
39.309136,-89.753557
39.124053,-90.079689
39.390354,-89.865897
39.402385,-89.98831
39.020071,-89.753421
39.500001,-89.75101
39.306493,-90.089629
38.879786,-89.756873
38.902125,-90.154083
38.78682,-90.100445
38.700034,-89.981997
38.790258,-89.984695
38.883912,-89.983364
38.963577,-90.096727
38.952893,-90.222545
38.713404,-90.128642
38.873543,-89.870426
38.702693,-89.651647
38.70256,-89.867485
38.87397,-89.660158
38.786698,-89.759527
38.957034,-89.994232
38.709505,-90.079764
38.953376,-89.673009
38.961693,-89.750784
38.95986,-89.86977
38.7898,-89.875937
38.691862,-89.749359
38.781593,-89.643665
38.713168,-90.170448
38.871546,-90.080027
38.689863,-88.86522
38.692258,-89.085059
38.513364,-89.081527
38.781347,-88.964323
38.518652,-88.86843
38.607867,-88.75507
38.779517,-88.865432
38.788708,-88.745125
38.599106,-89.062322
38.695137,-88.750032
38.783611,-89.078721
38.519078,-88.976597
38.516902,-88.758956
38.609096,-88.973434
38.604887,-89.114146
38.603504,-88.86319
38.689608,-88.975332
40.973405,-89.209797
40.97051,-89.104309
41.071583,-89.100319
41.119034,-89.386175
41.058127,-89.330709
40.974163,-89.403796
41.015451,-89.575377
40.971712,-89.328916
41.061516,-89.228159
41.101615,-89.584059
41.020216,-89.483997
41.099126,-89.475759
40.282786,-89.663624
40.155752,-90.115208
40.178244,-89.87227
40.339891,-89.826808
40.281727,-90.008381
40.169931,-89.986537
40.123187,-90.355338
40.387919,-89.774046
40.185959,-89.660544
40.260585,-89.771335
40.370654,-89.932525
40.174469,-89.77144
40.260432,-89.885433
37.175263,-88.738856
37.282814,-88.723953
37.15519,-88.597739
37.164313,-88.732826
37.31054,-88.793542
37.214562,-88.766651
37.224597,-88.864178
37.127309,-88.539837
37.16657,-88.70204
37.158306,-88.724475
37.288426,-88.875813
37.15393,-88.735774
37.151183,-88.73085
37.148479,-88.725944
37.145929,-88.718829
37.222338,-88.630724
37.149911,-88.654212
39.984146,-89.721525
39.938785,-89.737283
40.043434,-89.947981
40.006629,-89.615223
40.110239,-89.70244
40.081049,-89.786638
40.100234,-89.638725
40.10842,-89.950005
39.996395,-89.801645
40.026477,-89.867144
39.994409,-89.897384
40.009106,-89.854481
39.933741,-89.823207
40.091053,-89.861518
40.042449,-89.694286
39.95021,-89.943463
41.113173,-90.841966
41.277554,-90.845204
41.288412,-90.99241
41.198399,-90.614119
41.120094,-90.936677
41.197198,-90.721888
41.199955,-90.839799
41.202279,-90.994662
41.107643,-90.493912
41.111795,-90.725611
41.287856,-90.718495
41.278738,-90.604995
41.280221,-90.48657
41.194986,-90.497254
41.109823,-90.608206
38.30589,-89.992855
38.439274,-90.196409
38.441626,-90.188544
38.45226,-90.208511
38.44747,-90.2112
38.270789,-89.981176
38.321068,-90.078759
38.289939,-90.100928
38.168575,-90.088998
38.439652,-90.190947
38.393537,-90.178321
38.284839,-90.207261
38.161929,-90.193667
38.377259,-90.226072
38.284706,-90.308452
38.351013,-90.157977
38.336455,-90.163967
38.325079,-90.153871
38.331084,-90.144014
38.305917,-90.298337
38.416781,-90.250424
38.342735,-90.225686
38.257665,-90.209446
38.465043,-90.24455
38.431222,-90.204796
38.363082,-90.123093
38.315417,-90.168376
38.360043,-90.113581
38.247998,-90.086845
38.36868,-90.168537
38.339845,-90.151402
38.335273,-90.152662
38.319619,-90.142132
38.468044,-90.21268
38.458826,-90.198875
38.448076,-90.193441
38.442027,-90.204733
39.278004,-89.198875
39.49,-89.602235
39.224626,-89.526083
39.099558,-89.418694
39.12992,-89.306939
39.061028,-89.521174
39.392583,-89.559461
39.132235,-89.528761
39.214245,-89.419581
39.298291,-89.315434
39.224237,-89.642505
39.394985,-89.643542
39.29961,-89.519885
39.305023,-89.41885
39.057156,-89.306301
39.129171,-89.643533
39.042511,-89.639305
39.217442,-89.307242
39.298345,-89.65119
39.738564,-90.05028
39.813174,-90.271913
39.780652,-90.426201
39.832427,-90.367628
39.608227,-90.063865
39.742514,-90.217087
39.744257,-90.23209
39.73349,-90.219475
39.727289,-90.199038
39.727467,-90.226122
39.712099,-90.203666
39.719616,-90.238615
39.726116,-90.237345
39.730322,-90.237091
39.73363,-90.240817
39.722629,-90.253517
39.727089,-90.26267
39.726472,-90.273611
39.73869,-90.267386
39.738354,-90.258075
39.737259,-90.249174
39.746694,-90.249092
39.737977,-90.240458
39.803745,-90.178588
39.681187,-90.32952
39.751566,-90.329738
39.86405,-90.486323
39.804617,-90.524486
39.565113,-90.238419
39.552443,-90.154656
39.683806,-90.163064
39.817403,-90.091803
39.712556,-90.220273
39.712348,-90.230409
39.712708,-90.24052
39.696783,-90.228312
39.55134,-89.995787
39.609619,-89.954722
39.627008,-89.993164
39.641905,-90.224299
39.732127,-88.748564
39.565452,-88.534126
39.652823,-88.529929
39.730308,-88.644347
39.743665,-88.529966
39.630343,-88.762449
39.590967,-88.651452
39.486344,-88.53715
42.06894,-89.656316
41.985656,-89.569503
42.166268,-89.263618
41.932671,-88.997121
41.978008,-89.656893
41.936017,-89.116304
42.163488,-89.638338
41.918731,-89.445166
41.910297,-89.225905
42.158508,-89.394983
42.069754,-89.568619
42.015956,-88.988309
42.089855,-89.217326
42.16457,-89.502239
42.1114,-89.008819
42.070959,-89.451734
41.982843,-89.329918
41.978571,-89.455108
41.981472,-89.228101
42.084899,-89.338027
42.107076,-89.114487
41.909523,-89.334716
42.013705,-89.109673
41.923583,-89.57108
40.92819,-89.689018
40.835305,-89.935515
40.929241,-89.495016
40.760814,-89.92013
40.933315,-89.59334
40.59568,-89.699982
40.840995,-89.810377
40.746233,-89.699626
40.668373,-89.701412
40.669842,-89.817758
40.846529,-89.573979
40.925972,-89.935471
40.744955,-89.609642
40.937815,-89.804036
40.842425,-89.697843
40.753147,-89.568882
40.747601,-89.809347
40.578251,-89.818921
40.665233,-89.932105
40.636584,-89.635871
38.173477,-89.350378
38.052604,-89.543786
38.022029,-89.236615
38.008644,-89.236177
38.000208,-89.229678
37.979862,-89.28507
38.018707,-89.276141
38.008781,-89.170681
38.026246,-89.192033
38.009394,-89.228468
38.039946,-89.279504
37.990023,-89.181608
38.014296,-89.235556
37.961226,-89.199108
38.079687,-89.385442
38.033738,-89.353858
37.993307,-89.427891
38.0609,-89.457433
38.117688,-89.469857
38.115313,-89.368963
38.090219,-89.331897
38.121993,-89.4273
38.062814,-89.218793
38.16966,-89.519943
38.148741,-89.179429
38.161835,-89.24747
37.982008,-89.523253
39.926626,-88.532941
40.214686,-88.548544
39.854165,-88.67945
40.112264,-88.638003
40.017543,-88.543146
