INTPTLAT,INTPTLONG
39.88385,-90.658982
41.033314,-90.095227
37.413624,-88.886577
39.864477,-88.159729
41.885612,-87.978235
41.205323,-90.586188
39.505878,-89.77113
41.955531,-88.529216
39.952159,-90.211084
42.330427,-88.153185
42.450689,-87.925139
39.377612,-89.65275
41.556992,-89.590753
38.477947,-89.044393
39.068974,-89.618933
38.21838,-89.034997
38.491366,-89.147753
40.22157,-88.961196
42.494827,-89.991229
39.931762,-89.061867
41.820951,-88.187497
40.351045,-91.428019
40.920314,-89.291755
40.706396,-89.433463
38.628433,-90.092751
41.025231,-90.275433
38.341214,-90.152716
41.765591,-88.763066
40.774797,-87.729239
39.026113,-88.568299
42.277005,-88.135272
42.369447,-87.870898
39.592574,-89.952335
41.947255,-88.253231
38.348061,-88.58942
40.24117,-89.12456
40.121492,-88.749662
40.54038,-87.679616
41.0486,-89.052247
39.319996,-89.287934
41.692802,-89.147305
41.849196,-87.890619
41.894469,-88.221121
37.996016,-88.948894
42.111055,-88.344732
41.802254,-87.900551
39.479058,-88.861198
39.455395,-87.996652
37.899495,-88.930814
41.794371,-87.97286
40.697235,-89.639408
40.255576,-91.183307
38.520096,-88.0093
39.215005,-87.665728
40.044014,-87.638906
39.168841,-87.67304
41.856134,-88.107453
39.043042,-88.318765
42.129614,-87.921503
37.783843,-88.930823
39.070641,-89.769652
39.438554,-90.401075
40.086811,-88.511649
40.926608,-90.018177
38.987515,-89.76398
39.951735,-89.550695
37.982801,-89.589799
41.761902,-87.945905
41.453531,-87.538239
38.995838,-88.021817
41.734994,-87.884346
42.077323,-87.728621
39.480683,-90.486766
41.317061,-88.143592
39.068983,-89.855065
39.629778,-90.455964
41.201822,-90.44436
39.4389,-88.595389
41.877442,-88.151096
42.267118,-89.233743
42.10621,-87.742764
42.493181,-89.79459
42.479696,-87.827722
39.254517,-89.349189
42.374614,-88.350618
41.966306,-87.980851
41.178574,-90.322045
40.71417,-87.730536
38.327855,-89.034648
41.737392,-88.04413
38.86327,-90.077644
39.627465,-90.225407
42.310264,-88.43567
38.931113,-89.840233
41.688211,-87.792577
41.360599,-89.583066
41.063683,-89.772935
38.637133,-88.637443
39.120294,-88.024559
40.777643,-90.013895
41.692829,-88.416157
37.9057,-89.053271
42.4599,-87.849737
